edad,sexo,comunidad,pais_nacimiento,situacion_prof,jornada_semanal,renta_cta_ajena,renta_cta_propia,anyo,ponderacion
68,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,392.82322999999997
67,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,392.88922
42,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,395.94608
51,Hombre,Catalunya,Espanya,asalariado,40,83303.5,0.0,2019,332.94158999999996
50,Mujer,Catalunya,Espanya,asalariado,30,23090.1,0.0,2019,330.68082999999996
42,Mujer,Catalunya,Espanya,asalariado,35,12299.4,0.0,2019,244.0093
42,Hombre,Catalunya,Espanya,asalariado,40,47770.5,0.0,2019,244.90707
52,Hombre,Catalunya,Espanya,asalariado,33,59885.8,0.0,2019,343.58585
50,Mujer,Catalunya,Espanya,asalariado,40,34140.4,0.0,2019,341.25282000000004
17,Hombre,Catalunya,Espanya,, ,0.0,0.0,2019,345.22272000000004
70,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,526.978
61,Mujer,Catalunya,Espanya,asalariado, ,136.3,0.0,2019,532.6850400000001
27,Mujer,Catalunya,Espanya,asalariado,30,0.0,16395.1,2019,545.9449099999999
49,Hombre,Catalunya,Espanya,asalariado,40,20427.8,0.0,2019,294.63712000000004
48,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,293.96733
20,Hombre,Catalunya,Espanya,asalariado,25,2501.2,0.0,2019,297.38715
59,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,365.42085
26,Mujer,Catalunya,Espanya,asalariado,40,26711.33,0.0,2019,376.68702
59,Hombre,Catalunya,Espanya,asalariado,40,118360.2,0.0,2019,184.6874
60,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,184.84808
40,Hombre,Catalunya,Espanya,autónomo,35,47252.7,0.0,2019,290.57263
48,Hombre,Catalunya,Espanya,asalariado,20,19078.2,0.0,2019,381.57225
86,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,378.72963
60,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,154.15145
81,Hombre,Catalunya,Espanya,Empleador, ,0.0,0.0,2019,152.52423000000002
71,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,252.75082
69,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,182.50263999999999
52,Hombre,Catalunya,Espanya,asalariado,40,31519.7,0.0,2019,384.6854
48,Mujer,Catalunya,Espanya,autónomo,40,26242.0,0.0,2019,382.0733
81,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,296.25243
78,Hombre,Catalunya,Espanya,asalariado, ,0.0,287.5,2019,226.90892000000002
74,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,226.56177999999997
73,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,252.75082
71,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,248.26406
69,Mujer,Catalunya,Resto,asalariado, ,0.0,0.0,2019,248.22236
86,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,245.33175
86,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,245.64439
66,Hombre,Catalunya,Espanya,asalariado, ,24965.8,0.0,2019,268.43169
61,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,271.33874
79,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,245.64439
77,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,245.33175
60,Hombre,Catalunya,Espanya,asalariado,40,72131.9,0.0,2019,246.38558999999998
62,Mujer,Catalunya,Espanya,, ,4248.4,0.0,2019,248.02872999999997
56,Hombre,Catalunya,Espanya,asalariado,40,36536.7,0.0,2019,184.6874
56,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,184.84808
72,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,316.71632
86,Mujer,Catalunya,Espanya,autónomo, ,0.0,0.0,2019,316.79787999999996
57,Hombre,Catalunya,Espanya,Empleador,40,0.0,95059.0,2019,184.6874
60,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,184.84808
57,Mujer,Catalunya,Espanya,asalariado,40,8430.1,0.0,2019,167.17418
59,Hombre,Catalunya,Espanya,asalariado,40,82091.3,0.0,2019,285.87604
55,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,285.17863
49,Mujer,Catalunya,Resto,Empleador,40,0.0,40000.0,2019,448.00583
51,Hombre,Catalunya,Resto,Empleador,40,0.0,40000.0,2019,451.06869000000006
19,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,455.52035
62,Hombre,Catalunya,Espanya,autónomo,40,29577.1,40000.0,2019,185.66943
60,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,185.38246999999998
48,Hombre,Catalunya,Espanya,asalariado,40,66979.3,0.0,2019,363.69459
30,Hombre,Catalunya,Espanya,asalariado,40,41097.5,0.0,2019,567.0890400000001
30,Mujer,Catalunya,Espanya,asalariado,40,11603.92,0.0,2019,580.0501
75,Hombre,Catalunya,Espanya,asalariado,40,23954.6,0.0,2019,169.51817
80,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,228.1676
77,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,227.8772
73,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,230.60088
69,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,230.56215
56,Hombre,Catalunya,Espanya,asalariado,40,35784.1,0.0,2019,286.73206
56,Mujer,Catalunya,Espanya,asalariado, ,1014.6,0.0,2019,286.98151
22,Hombre,Catalunya,Espanya,, ,2880.3,0.0,2019,288.97556000000003
45,Hombre,Catalunya,Espanya,asalariado,40,23913.0,0.0,2019,351.22612000000004
44,Mujer,Catalunya,Espanya,asalariado,40,21947.4,0.0,2019,349.93862
79,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,141.67263
70,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,169.51817
56,Hombre,Catalunya,Espanya,Empleador,40,0.0,58676.9,2019,354.87307999999996
56,Mujer,Catalunya,Espanya,asalariado, ,4135.2,0.0,2019,355.18182
27,Hombre,Catalunya,Espanya,asalariado,40,2487.8,0.0,2019,357.9512
24,Hombre,Catalunya,Espanya,, ,7553.2,0.0,2019,357.64975
69,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,230.60088
67,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,230.56215
69,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,230.60088
66,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,230.56215
68,Hombre,Catalunya,Espanya,Empleador,40,0.0,25000.0,2019,249.66682999999998
76,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,249.68918
80,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,365.35995
76,Mujer,Catalunya,Espanya,asalariado, ,0.0,68.7,2019,365.35995
76,Hombre,Catalunya,Espanya,Empleador, ,0.0,0.0,2019,365.82555
82,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,141.67263
41,Hombre,Catalunya,Espanya,asalariado,30,24174.5,0.0,2019,227.48272999999998
39,Mujer,Catalunya,Espanya,asalariado,40,26251.9,0.0,2019,226.64883999999998
50,Hombre,Catalunya,Espanya,autónomo,40,0.0,14615.9,2019,268.17905
43,Mujer,Catalunya,Espanya,asalariado,35,17039.0,0.0,2019,267.24492999999995
39,Hombre,Catalunya,Espanya,asalariado,30,29044.9,0.0,2019,449.56928
31,Mujer,Catalunya,Espanya,asalariado,35,26196.6,0.0,2019,462.15432999999996
62,Hombre,Catalunya,Espanya,Empleador,40,0.0,26370.0,2019,172.45966
59,Mujer,Catalunya,Espanya,asalariado,35,25487.6,0.0,2019,172.19311000000002
80,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,231.489
24,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,233.86867
19,Hombre,Catalunya,Espanya,asalariado,40,1734.1,0.0,2019,235.40332999999998
51,Hombre,Catalunya,Espanya,asalariado,40,22073.8,0.0,2019,310.63242
45,Mujer,Catalunya,Espanya,asalariado,40,20382.8,0.0,2019,308.14901000000003
45,Mujer,Catalunya,Resto,asalariado,35,9683.9,0.0,2019,339.28353
79,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,141.67263
55,Mujer,Catalunya,Espanya,asalariado,40,2766.8,0.0,2019,212.76022000000003
67,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,249.33366
65,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,252.03387999999998
86,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,275.17503999999997
71,Mujer,Catalunya,Espanya,autónomo, ,0.0,0.0,2019,234.76843
77,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,210.76509
74,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,210.44265
71,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,230.60088
66,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,230.56215
69,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,249.33366
65,Mujer,Catalunya,Espanya,asalariado, ,8981.9,0.0,2019,252.03387999999998
43,Hombre,Catalunya,Espanya,asalariado,40,29088.5,0.0,2019,253.56272
42,Mujer,Catalunya,Espanya,autónomo,40,0.0,6120.6,2019,252.63322999999997
65,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,172.45966
59,Mujer,Catalunya,Espanya,autónomo, ,0.0,0.0,2019,172.19311000000002
74,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,230.60088
70,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,230.56215
55,Hombre,Catalunya,Espanya,asalariado,40,48407.3,0.0,2019,319.14083999999997
50,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,316.9738
18,Hombre,Catalunya,Espanya,, ,0.0,0.0,2019,320.66126
54,Mujer,Catalunya,UE-28,asalariado,40,13157.5,0.0,2019,470.71212
35,Mujer,Catalunya,UE-28,asalariado,40,17691.6,0.0,2019,486.8343
66,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,230.60088
67,Mujer,Catalunya,Espanya,Empleador, ,0.0,0.0,2019,230.56215
53,Hombre,Catalunya,Espanya,asalariado,40,30710.2,0.0,2019,208.90372
56,Mujer,Catalunya,Espanya,asalariado,40,20241.2,0.0,2019,207.4236
73,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,364.93644
73,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,364.87514
43,Hombre,Catalunya,Espanya,asalariado,40,11157.8,0.0,2019,367.77581000000004
36,Hombre,Catalunya,Espanya,asalariado,40,23671.5,0.0,2019,351.22612000000004
36,Mujer,Catalunya,Espanya,asalariado,40,0.0,12812.7,2019,349.93862
51,Mujer,Catalunya,Espanya,asalariado,40,18109.7,0.0,2019,367.32384
44,Mujer,Catalunya,Espanya,asalariado,35,5880.2,0.0,2019,188.18255
18,Hombre,Catalunya,Espanya,, ,0.0,0.0,2019,190.60288
17,Hombre,Catalunya,Espanya,, ,0.0,0.0,2019,190.60288
43,Hombre,Catalunya,Espanya,, ,52280.9,0.0,2019,408.38581
38,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,406.88877
19,Hombre,Catalunya,Espanya,, ,3827.18,0.0,2019,412.12202
17,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,414.21594
60,Hombre,Catalunya,Espanya,asalariado,35,30283.9,0.0,2019,171.5475
58,Mujer,Catalunya,Espanya,asalariado,40,16108.6,0.0,2019,171.69675
79,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,302.72708
73,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,302.26395
49,Mujer,Catalunya,Espanya,asalariado,35,36772.2,0.0,2019,303.91861
64,Mujer,Catalunya,Espanya,asalariado,40,5831.57,0.0,2019,277.35885
60,Hombre,Catalunya,Espanya,Empleador,40,14140.6,0.0,2019,439.43862
57,Mujer,Catalunya,Espanya,asalariado,35,0.0,2072.4,2019,439.82093
30,Hombre,Catalunya,Espanya,, ,27704.8,0.0,2019,443.25025
27,Mujer,Catalunya,Espanya,asalariado,30,3382.7,0.0,2019,453.38091
62,Hombre,Catalunya,Espanya,asalariado,35,41371.4,0.0,2019,143.94408
33,Mujer,Catalunya,Espanya,asalariado,40,8208.76,0.0,2019,573.26008
35,Hombre,Catalunya,Espanya,asalariado,40,17659.8,0.0,2019,369.04276
58,Hombre,Catalunya,Espanya,asalariado,40,0.0,45186.7,2019,162.66093
56,Mujer,Catalunya,Espanya,asalariado,35,0.0,33702.7,2019,162.80245
17,Hombre,Catalunya,Espanya,, ,0.0,0.0,2019,164.74531000000002
46,Hombre,Catalunya,Espanya,asalariado,40,12617.1,0.0,2019,298.96962
43,Mujer,Catalunya,Espanya,asalariado,40,12617.1,0.0,2019,297.92826
48,Hombre,Catalunya,Espanya,asalariado,40,38714.9,0.0,2019,361.4146
47,Mujer,Catalunya,Espanya,autónomo,30,851.78,0.0,2019,360.59301
47,Mujer,Catalunya,Espanya,asalariado,35,6264.1,0.0,2019,240.25524
17,Hombre,Catalunya,Espanya,, ,0.0,0.0,2019,243.05021000000002
86,Hombre,Catalunya,Espanya,Empleador, ,0.0,0.0,2019,228.1676
86,Mujer,Catalunya,Espanya,Empleador, ,0.0,0.0,2019,227.8772
86,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,275.17503999999997
45,Mujer,Catalunya,Espanya,asalariado, ,16463.22,0.0,2019,281.63118
44,Hombre,Catalunya,Espanya,asalariado,40,43090.2,0.0,2019,282.66737
46,Mujer,Catalunya,Espanya,asalariado,35,30925.68,0.0,2019,513.28038
74,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,414.64967
84,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,414.68678
49,Hombre,Catalunya,Espanya,asalariado,40,22960.3,0.0,2019,417.79929
66,Hombre,Catalunya,Espanya,autónomo, ,0.0,3062.3,2019,249.33366
64,Mujer,Catalunya,Espanya,autónomo, ,0.0,0.0,2019,252.03387999999998
61,Hombre,Catalunya,Espanya,asalariado, ,1724.9,0.0,2019,267.22481
54,Mujer,Catalunya,Espanya,, ,4704.6,0.0,2019,265.92954
79,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,210.76509
73,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,210.44265
85,Mujer,Catalunya,Espanya,Empleador, ,0.0,0.0,2019,275.17503999999997
64,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,277.35885
85,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,275.17503999999997
62,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,172.45966
58,Mujer,Catalunya,Espanya,asalariado,40,13242.4,0.0,2019,172.19311000000002
62,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,143.94408
50,Hombre,Catalunya,Espanya,asalariado, ,73671.6,0.0,2019,483.43518
50,Mujer,Catalunya,Espanya,asalariado, ,11965.3,0.0,2019,482.33620999999994
57,Hombre,Catalunya,Espanya,, ,0.0,0.0,2019,171.5475
57,Mujer,Catalunya,Espanya,Empleador,40,223.8,0.0,2019,171.69675
35,Hombre,Catalunya,Espanya,asalariado,40,39448.0,0.0,2019,375.25757000000004
36,Mujer,Catalunya,Espanya,asalariado,40,68861.6,0.0,2019,372.01322000000005
74,Hombre,Catalunya,Espanya,Empleador, ,0.0,0.0,2019,230.60088
72,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,230.56215
77,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,322.88944
52,Mujer,Catalunya,Espanya,asalariado,40,54046.6,0.0,2019,322.99249
57,Hombre,Catalunya,Espanya,asalariado,40,8970.35,0.0,2019,323.78237
73,Hombre,Catalunya,Espanya,, ,0.0,0.0,2019,169.51817
52,Mujer,Catalunya,Espanya,asalariado,35,38232.8,0.0,2019,294.77257000000003
22,Hombre,Catalunya,Espanya,asalariado,40,8728.7,0.0,2019,297.8055
17,Hombre,Catalunya,Espanya,, ,0.0,0.0,2019,299.27996
45,Hombre,Catalunya,Espanya,autónomo,50,0.0,51451.25,2019,227.48272999999998
43,Mujer,Catalunya,Espanya,autónomo,35,0.0,51451.25,2019,226.64883999999998
59,Hombre,Catalunya,Espanya,autónomo, ,0.0,0.0,2019,263.81338999999997
27,Hombre,Catalunya,Espanya,asalariado,40,225.8,0.0,2019,266.10167
44,Hombre,Catalunya,Espanya,asalariado,40,400.0,25461.3,2019,336.9324
45,Mujer,Catalunya,Espanya,asalariado,45,24633.0,0.0,2019,335.69729
73,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,234.76843
41,Hombre,Catalunya,Espanya,, ,11299.9,0.0,2019,253.56272
40,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,252.63322999999997
46,Hombre,Catalunya,Espanya,asalariado,40,58793.2,0.0,2019,383.45972
45,Mujer,Catalunya,Espanya,asalariado, ,5622.6,0.0,2019,382.12405
17,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,389.00527
61,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,333.67092
59,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,333.15521
31,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,335.75285
45,Mujer,Catalunya,Espanya,asalariado,30,85366.7,0.0,2019,203.56976
53,Hombre,Catalunya,Espanya,asalariado,40,35309.1,0.0,2019,356.23013
50,Mujer,Catalunya,Espanya,asalariado,35,0.0,21932.3,2019,353.81124
44,Mujer,Catalunya,Espanya,asalariado,40,19881.8,0.0,2019,164.14566000000002
44,Hombre,Catalunya,Espanya,asalariado,40,16801.8,0.0,2019,312.55511
38,Hombre,Catalunya,Espanya,asalariado,40,5036.9,0.0,2019,312.55511
49,Mujer,Catalunya,Espanya,asalariado,15,4388.1,0.0,2019,277.70703
21,Mujer,Catalunya,Espanya,asalariado, ,5200.2,0.0,2019,279.10618
63,Hombre,Catalunya,Espanya,asalariado, ,16197.7,0.0,2019,230.27133999999998
62,Mujer,Catalunya,Espanya,asalariado, ,12721.9,0.0,2019,231.24756000000002
58,Hombre,Catalunya,Espanya,asalariado,35,0.0,-2500.0,2019,143.18408
65,Hombre,Catalunya,Espanya,asalariado, ,5543.9,0.0,2019,267.22481
54,Mujer,Catalunya,Espanya,asalariado,40,16394.9,0.0,2019,265.92954
35,Hombre,Catalunya,Resto,asalariado, ,7228.16,0.0,2019,331.78379
47,Mujer,Catalunya,Espanya,asalariado,35,30440.6,0.0,2019,297.32255
47,Hombre,Catalunya,Espanya,asalariado,40,34689.3,0.0,2019,297.99998
59,Hombre,Catalunya,Espanya,Empleador,50,0.0,14517.12,2019,143.18408
65,Mujer,Catalunya,Espanya,asalariado,35,14115.6,0.0,2019,296.26228
61,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,295.0116
60,Hombre,Catalunya,Espanya,asalariado,40,26687.9,0.0,2019,294.2996
46,Hombre,Catalunya,Resto,asalariado,40,13728.7,0.0,2019,254.13941
43,Mujer,Catalunya,Resto,asalariado,20,17348.3,0.0,2019,253.2542
55,Hombre,Catalunya,Espanya,autónomo,40,0.0,17500.0,2019,354.61039
54,Mujer,Catalunya,Espanya,asalariado,40,15661.8,0.0,2019,350.93363999999997
25,Mujer,Catalunya,Espanya,asalariado, ,4958.13,0.0,2019,353.97697999999997
21,Mujer,Catalunya,Espanya,asalariado, ,13447.9,0.0,2019,353.97697999999997
34,Hombre,Catalunya,Espanya,asalariado,40,35064.7,0.0,2019,526.7425099999999
30,Mujer,Catalunya,Espanya,asalariado,37,17802.09,0.0,2019,538.78143
86,Mujer,Catalunya,Espanya,autónomo, ,0.0,0.0,2019,275.17503999999997
68,Mujer,Catalunya,Espanya,asalariado, ,6029.0,0.0,2019,290.24527
39,Hombre,Catalunya,Espanya,asalariado,40,17262.4,0.0,2019,292.55266
64,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,143.94408
41,Hombre,Catalunya,Espanya,asalariado,40,17914.6,0.0,2019,269.89934
41,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,269.89934
86,Mujer,Catalunya,Espanya,autónomo, ,0.0,9537.2,2019,275.17503999999997
51,Hombre,Catalunya,Espanya,asalariado,40,33653.4,0.0,2019,243.7486
49,Mujer,Catalunya,Espanya,asalariado,40,24682.9,0.0,2019,242.09347999999997
18,Hombre,Catalunya,Espanya,, ,0.0,0.0,2019,244.90984
60,Hombre,Catalunya,Espanya,asalariado,40,25950.0,0.0,2019,265.53688999999997
54,Mujer,Catalunya,Espanya,asalariado,37,23737.7,0.0,2019,264.8891
37,Mujer,Catalunya,Espanya,asalariado,37,23143.8,0.0,2019,427.73031
32,Mujer,Catalunya,Espanya,asalariado,40,13181.7,0.0,2019,441.32178
34,Hombre,Catalunya,Espanya,asalariado,50,50267.8,0.0,2019,279.54386
33,Mujer,Catalunya,Espanya,asalariado,20,7241.4,0.0,2019,285.93295
43,Hombre,Catalunya,Espanya,asalariado,40,194922.4,0.0,2019,383.37077
35,Mujer,Catalunya,Resto,autónomo,20,0.0,0.0,2019,394.10267999999996
51,Mujer,Catalunya,Espanya,asalariado,40,52627.8,0.0,2019,319.75777999999997
51,Hombre,Catalunya,Espanya,asalariado,40,28328.4,0.0,2019,323.1079
86,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,228.1676
78,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,227.8772
50,Hombre,Catalunya,Espanya,autónomo,40,0.0,17500.0,2019,348.2104
48,Mujer,Catalunya,Espanya,asalariado, ,2203.2,0.0,2019,347.41882999999996
22,Mujer,Catalunya,Espanya,, ,4567.8,0.0,2019,349.1692
20,Hombre,Catalunya,Espanya,, ,0.0,0.0,2019,351.46047000000004
50,Mujer,Catalunya,Espanya,asalariado,40,767.9,0.0,2019,513.28038
86,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,270.03462
43,Hombre,Catalunya,Espanya,asalariado,40,34581.2,0.0,2019,272.11127
64,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,172.45966
59,Mujer,Catalunya,Espanya,asalariado, ,8987.7,0.0,2019,172.19311000000002
58,Mujer,Catalunya,Espanya,Empleador, ,0.0,0.0,2019,119.10356999999999
17,Hombre,Catalunya,Espanya,, ,0.0,0.0,2019,120.52493
54,Hombre,Catalunya,Espanya,asalariado,40,10140.3,0.0,2019,381.53755
53,Mujer,Catalunya,Espanya,asalariado,40,8421.5,0.0,2019,377.5816
22,Mujer,Catalunya,Espanya,, ,3300.5,0.0,2019,380.85604
36,Hombre,Catalunya,Espanya,asalariado,40,17767.7,0.0,2019,351.22612000000004
40,Mujer,Catalunya,Espanya,asalariado,40,19650.1,0.0,2019,349.93862
80,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,141.67263
75,Hombre,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,169.51817
47,Hombre,Catalunya,Espanya,asalariado,35,5002.2,31940.5,2019,291.67908
44,Mujer,Catalunya,Espanya,asalariado,40,11204.6,0.0,2019,290.66311
17,Hombre,Catalunya,Espanya,, ,0.0,0.0,2019,294.4015
71,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,234.76843
78,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,275.17503999999997
53,Mujer,Catalunya,Espanya,asalariado,40,24079.9,0.0,2019,341.81047
22,Hombre,Catalunya,Espanya,asalariado, ,3915.36,0.0,2019,345.32738
63,Hombre,Catalunya,Espanya,asalariado,40,0.0,23923.1,2019,172.45966
60,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,172.19311000000002
64,Hombre,Catalunya,Espanya,asalariado, ,8720.9,0.0,2019,393.73933
64,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,395.40856
39,Hombre,Catalunya,Espanya,asalariado, ,19102.1,0.0,2019,394.21577
37,Hombre,Catalunya,Espanya,asalariado, ,16212.0,0.0,2019,394.21577
40,Mujer,Catalunya,Espanya,asalariado,30,11479.6,0.0,2019,372.01322000000005
33,Hombre,Catalunya,Espanya,asalariado, ,13564.0,4642.4,2019,375.25757000000004
51,Hombre,Catalunya,Espanya,asalariado,40,2476.5,0.0,2019,276.74357000000003
51,Mujer,Catalunya,Espanya,asalariado, ,9201.3,0.0,2019,273.87417
63,Hombre,Catalunya,Espanya,autónomo,40,15781.3,0.0,2019,172.45966
58,Mujer,Catalunya,Espanya,asalariado, ,15594.5,0.0,2019,172.19311000000002
49,Hombre,Catalunya,Espanya,asalariado,40,20088.0,0.0,2019,348.2104
47,Mujer,Catalunya,Espanya,asalariado,40,5810.5,0.0,2019,347.41882999999996
21,Mujer,Catalunya,Espanya,asalariado,40,8188.1,0.0,2019,349.1692
18,Hombre,Catalunya,Espanya,asalariado,40,1920.6,0.0,2019,351.46047000000004
49,Hombre,Catalunya,Espanya,asalariado,40,0.0,7832.4,2019,363.69459
58,Mujer,Catalunya,Espanya,asalariado,40,22958.5,0.0,2019,167.17418
38,Hombre,Catalunya,Resto,asalariado,40,16338.72,0.0,2019,260.93147
59,Mujer,Catalunya,Espanya,Empleador, ,0.0,0.0,2019,467.12125999999995
54,Hombre,Catalunya,Espanya,asalariado,40,25658.6,0.0,2019,470.45450999999997
31,Mujer,Catalunya,Espanya,asalariado,40,8962.2,0.0,2019,481.52293
38,Hombre,Catalunya,Espanya,asalariado,40,16054.8,0.0,2019,290.57263
32,Hombre,Catalunya,Resto,asalariado,40,27949.3,0.0,2019,476.3645
29,Mujer,Catalunya,Espanya,asalariado, ,7364.6,0.0,2019,487.252
63,Hombre,Catalunya,Espanya,asalariado,40,48648.9,5387.9,2019,247.90928
64,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,248.96027
52,Hombre,Catalunya,Espanya,asalariado,40,25433.9,0.0,2019,609.09286
50,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,604.9569799999999
30,Hombre,Catalunya,Espanya,asalariado,40,25320.2,0.0,2019,609.49282
49,Hombre,Catalunya,Espanya,asalariado,40,106964.7,0.0,2019,320.82567
46,Mujer,Catalunya,Espanya,asalariado,15,1666.1,0.0,2019,320.09635
74,Mujer,Catalunya,Espanya,asalariado, ,0.0,0.0,2019,252.75082
71,Hombre,Catalunya,Espanya,asalariado, ,1937.6,0.0,2019,265.17966
42,Hombre,Catalunya,Espanya,, ,0.0,0.0,2019,267.24289
60,Hombre,Catalunya,Espanya,asalariado, ,7881.9,0.0,2019,268.81682
55,Mujer,Catalunya,Espanya,asalariado,40,32096.6,0.0,2019,268.16103
17,Hombre,Catalunya,Espanya,, ,0.0,0.0,2019,272.2615
63,Hombre,Catalunya,Espanya,autónomo,40,0.0,30000.0,2019,374.1563
49,Mujer,Catalunya,Resto,, ,0.0,0.0,2019,373.68899
85,Mujer,Catalunya,Espanya,, ,0.0,0.0,2019,296.25243
44,Hombre,Catalunya,Espanya,asalariado,40,25250.8,0.0,2019,378.12875
42,Mujer,Catalunya,Espanya,asalariado,20,8888.9,0.0,2019,376.74262000000004
